FT%,3FG%,OREB%,DREB%,AST%,PPP,opp_PPP,eFG%,opp_eFG%,TOV%,FTr,3PAr,STL%,BLK%,Pace,opp_Pace,ORtg,DRtg,NetRtg
0.644128114,0.286982249,0.348513011,0.7,0.601724138,0.868119789,0.842668093,0.406532988,0.417842031,0.228960562,0.363518758,0.218628719,0.129394466,0.06135402,69.07222222,69.26851852,86.81197887,84.26680925,2.545169623
0.72489083,0.334101382,0.315158124,0.7,0.610726644,0.890136546,0.94307354,0.457132818,0.455645161,0.263279823,0.321855235,0.304989459,0.085783316,0.049731183,70.55961538,70.84038462,89.01365457,94.30735402,-5.293699444
0.59529703,0.263537906,0.423557692,0.6,0.554809843,0.740299929,0.95686993,0.358777261,0.427386594,0.315698643,0.288880944,0.29710404,0.087471742,0.052809749,71.50638298,71.99893617,74.02999286,95.68699301,-21.65700015
0.721109399,0.306704708,0.335213033,0.66,0.493123772,0.920984664,0.999820176,0.446981732,0.46754524,0.223895132,0.257744241,0.278395552,0.104126527,0.023603462,70.2922619,69.5125,92.09846644,99.98201762,-7.883551186
0.642026578,0.305333333,0.32162569,0.65,0.54306437,0.834569057,0.864463774,0.42436389,0.402376033,0.271599157,0.419658418,0.261415127,0.132147329,0.072658402,75.37058824,74.78284314,83.45690575,86.44637742,-2.989471673
0.604105572,0.22513089,0.247203579,0.56,0.545751634,0.496382743,0.977830003,0.287110934,0.442496925,0.328306641,0.136073424,0.381085395,0.062471646,0.004920049,75.31761364,76.39829545,49.63827428,97.78300028,-48.144726
0.675415573,0.300699301,0.323681489,0.67,0.580079681,0.885885212,0.915392626,0.450604839,0.43459526,0.258019839,0.384072581,0.192204301,0.09864365,0.028316405,79.56989796,79.85867347,88.58852119,91.5392626,-2.950741405
0.730324074,0.306197965,0.32141154,0.67,0.587354409,0.921838199,0.7743422,0.431251971,0.361787316,0.203757463,0.272469253,0.340901924,0.134405837,0.078795644,66.38909091,66.285,92.1838199,77.43422,14.7495999
0.699416342,0.340021119,0.356461864,0.75,0.606732976,0.951005646,0.80240409,0.484648399,0.381760817,0.25993287,0.339385936,0.312644437,0.092364933,0.057992788,69.87818182,69.88090909,95.10056462,80.24040901,14.86015561
0.664414414,0.308176101,0.313253012,0.69,0.594040968,0.884320936,0.883424545,0.452859351,0.440938511,0.249562963,0.343122102,0.245749614,0.131344179,0.042071197,72.12608696,72.49456522,88.43209356,88.34245446,0.089639099
0.714592275,0.301123596,0.306538049,0.68,0.514184397,0.90968717,0.873481179,0.442496494,0.44184446,0.223572019,0.326788219,0.312061711,0.131985159,0.054370268,70.134,70.614,90.96871703,87.34811794,3.62059909
0.66743649,0.222056632,0.277828467,0.65,0.568588469,0.73444434,0.816407938,0.355895916,0.403409091,0.238915629,0.285243742,0.221014493,0.130040222,0.048553719,73.1245098,73.73284314,73.44443402,81.6407938,-8.196359787
0.675579323,0.227027027,0.369565217,0.65,0.497630332,0.836285808,0.891738307,0.389048991,0.425770308,0.245710347,0.323342939,0.213256484,0.106367478,0.044257703,76.57314815,76.25555556,83.62858076,89.17383069,-5.54524993
0.684475806,0.287569573,0.353473079,0.67,0.544952681,0.828398195,0.798484866,0.38773842,0.386011905,0.228896409,0.270299728,0.29373297,0.136549096,0.04672619,77.36727273,77.76090909,82.83981951,79.84848662,2.991332895
0.572669826,0.285288862,0.366959578,0.61,0.584398117,0.922496608,0.856210746,0.425560759,0.458695652,0.202719843,0.312053241,0.4138526,0.166448434,0.031987578,83.95092593,83.44259259,92.24966085,85.62107459,6.628586256
0.511320755,0.245125348,0.318755257,0.67,0.539033457,0.649853699,0.763022539,0.309688581,0.36938349,0.265570573,0.366782007,0.248442907,0.115972735,0.034831069,76.35106383,76.32021277,64.98536993,76.30225394,-11.31688401
0.705989111,0.296551724,0.356076759,0.67,0.57980456,0.929724713,0.888315113,0.443619176,0.444055944,0.230929861,0.372045915,0.195813639,0.138438719,0.065734266,70.45096154,70.01153846,92.9724713,88.83151129,4.140960015
0.528735632,0.17097171,0.269109948,0.55,0.512820513,0.368204018,0.94412261,0.233492615,0.431093218,0.428742725,0.151172893,0.353171156,0.099350569,0.025704552,72.75106383,72.81329787,36.82040184,94.41226103,-57.59185919
0.660436137,0.269639066,0.361157025,0.64,0.520599251,0.953942267,0.79576781,0.452380952,0.404360902,0.211790248,0.335949765,0.246467818,0.175671603,0.052932331,77.82586207,77.24051724,95.39422672,79.57678099,15.81744573
0.666058394,0.311418685,0.312900274,0.71,0.558869702,0.915312233,0.820996638,0.445465686,0.402903226,0.219896342,0.335784314,0.354166667,0.13700005,0.038709677,73.6037037,73.8037037,91.53122327,82.09966377,9.431559495
0.713101161,0.3125,0.326586937,0.66,0.544426494,0.910890583,0.895787816,0.419144981,0.435233161,0.210480606,0.373605948,0.228004957,0.117880189,0.060880829,72.49722222,72.89259259,91.08905833,89.57878157,1.510276763
0.654510557,0.266343826,0.309352518,0.59,0.506930693,0.75485346,0.945576202,0.364346129,0.472923077,0.255751172,0.338972023,0.26870527,0.128117017,0.021538462,77.419,77.117,75.48534597,94.55762024,-19.07227426
0.701213819,0.248076923,0.387061404,0.65,0.484300666,0.885990388,0.932965476,0.412079793,0.439469914,0.254328562,0.395640931,0.19209457,0.082320483,0.035458453,71.61117021,71.33510638,88.59903884,93.29654761,-4.69750877
0.782208589,0.367483296,0.347734457,0.69,0.604444444,1.020305336,0.879917445,0.489341085,0.411693057,0.2302615,0.42118863,0.29005168,0.109234603,0.049330085,73.50740741,73.57592593,102.0305336,87.99174448,14.0387891
0.709109731,0.302036199,0.37886341,0.63,0.586614173,0.924090663,0.820172668,0.44612206,0.419082126,0.247165143,0.30705658,0.280991736,0.162929038,0.048309179,72.67019231,73.06153846,92.40906625,82.01726679,10.39179946
0.66992665,0.285382831,0.371081901,0.67,0.5625,0.806344072,0.901856014,0.400768693,0.432032301,0.285993957,0.285814116,0.30118798,0.115347101,0.028263795,70.491,70.743,80.63440723,90.1856014,-9.551194173
0.656188605,0.309875142,0.329655172,0.66,0.511111111,0.949658883,0.867845683,0.456956522,0.435781203,0.200569149,0.295072464,0.255362319,0.145014054,0.044726503,80.471,80.406,94.96588833,86.78456832,8.181320017
0.660580913,0.2888666,0.355648536,0.65,0.529411765,0.888644353,0.816672061,0.431175934,0.420334357,0.24233532,0.366150106,0.302947432,0.154619924,0.036847492,81.7875,80.326,88.86443527,81.66720613,7.197229139
0.575461455,0.285714286,0.319744597,0.67,0.492922565,0.834180662,0.88800307,0.418350447,0.4288262,0.234203864,0.305067903,0.143756211,0.115276104,0.04766537,77.9462766,78.9962766,83.41806618,88.80030704,-5.382240863
0.637964775,0.25,0.370103917,0.65,0.609174312,0.742083904,0.825323656,0.346878681,0.391770011,0.270880361,0.300942285,0.207302709,0.112789329,0.036640361,77.95096154,78.43076923,74.20839038,82.53236563,-8.32397525
0.690697674,0.234138973,0.322120285,0.64,0.530753968,0.806004956,0.905753633,0.382892416,0.417610063,0.238740708,0.30335097,0.2335097,0.106035245,0.030503145,70.01020408,71.01989796,80.60049555,90.57536333,-9.974867774
0.708719852,0.315436242,0.350490196,0.71,0.571428571,0.997670403,0.759015935,0.460697553,0.37706422,0.189613009,0.28058303,0.310255075,0.129065325,0.10030581,65.36439394,65.03636364,99.76704025,75.90159351,23.86544674
0.678972713,0.359693878,0.366403608,0.68,0.614121511,0.92719539,0.865854445,0.49132321,0.425112976,0.295537027,0.450469993,0.283441793,0.098498034,0.023240801,71.18240741,71.81944444,92.719539,86.58544447,6.134094538
0.656192237,0.088888889,0.324264706,0.61,0.595679012,0.572663332,1.019690817,0.33974026,0.496055597,0.400485541,0.281038961,0.07012987,0.076783947,0.015026296,72.599375,73.2575,57.26633322,101.9690817,-44.70274845
0.72972973,0.360465116,0.376271186,0.72,0.64921466,1.202104279,0.731509296,0.559295586,0.426770708,0.151555834,0.313419527,0.268390548,0.211090363,0.050420168,78.56015625,76.98125,120.2104279,73.15092961,47.05949831
0.704414587,0.312342569,0.378578024,0.74,0.507142857,0.886394586,0.825944171,0.396936822,0.395241243,0.227238339,0.332482451,0.253350351,0.106732348,0.048248513,69.90288462,70.26923077,88.63945859,82.59441708,6.045041512
0.602780536,0.267281106,0.340710242,0.68,0.585714286,0.821070447,0.820925674,0.390985709,0.398616601,0.237544277,0.368999634,0.238548919,0.138866027,0.059288538,71.02819149,71.09255319,82.1070447,82.09256738,0.014477325
0.619787408,0.277246654,0.328971963,0.66,0.587806494,0.862550847,0.771741851,0.419690434,0.363085166,0.22741134,0.310327328,0.265414869,0.136753593,0.077834179,85.70772727,85.35590909,86.25508467,77.1741851,9.080899573
0.734234234,0.347826087,0.286002014,0.58,0.59751773,0.856579018,0.818671262,0.417754569,0.39292543,0.2218785,0.289817232,0.285248042,0.130923276,0.029318037,72.11153846,71.97403846,85.65790175,81.86712623,3.790775521
0.721264368,0.31382442,0.317575083,0.65,0.623250807,0.875278542,0.930882087,0.412044073,0.427507837,0.216279984,0.26443769,0.376519757,0.076888955,0.043887147,66.33913043,66.15978261,87.52785424,93.08820872,-5.560354477
0.613402062,0.263157895,0.303882949,0.64,0.498858447,0.770393455,0.893267652,0.382281059,0.433859451,0.259602649,0.395112016,0.193482688,0.126358589,0.037955656,68.2712766,68.02659574,77.03934554,89.32676519,-12.28741965
0.580543933,0.255464481,0.380672269,0.63,0.534246575,0.7669169,0.884809978,0.360479224,0.454326094,0.255813345,0.28996057,0.222020018,0.140670144,0.056876939,78.02244898,78.05204082,76.69168999,88.48099776,-11.78930777
0.615453729,0.27359491,0.426386233,0.65,0.477503628,0.999817552,0.799172065,0.469324198,0.398102715,0.230290498,0.34662099,0.293677982,0.159404317,0.031403337,84.08352273,84.54772727,99.98175515,79.91720653,20.06454863
0.632042254,0.271523179,0.342723005,0.64,0.54311649,0.811192764,0.802865316,0.399941315,0.41063562,0.242133032,0.333333333,0.088615023,0.158650032,0.034612964,81.64615385,80.00192308,81.11927643,80.28653157,0.832744854
0.705754615,0.372670807,0.364137346,0.66,0.647869674,0.988908528,0.800642165,0.476511809,0.399502178,0.214850789,0.239034519,0.334284973,0.149762055,0.068450529,78.04419643,77.86160714,98.89085282,80.0642165,18.82663632
0.712347354,0.277657267,0.298727735,0.68,0.58607714,0.87558263,0.949974581,0.410123967,0.484564498,0.196682304,0.253787879,0.317493113,0.121098996,0.032341051,72.17554348,71.62663043,87.55826299,94.99745814,-7.439195144
0.682196339,0.274509804,0.339339339,0.68,0.589855072,0.948749665,0.825244586,0.455974843,0.425614035,0.216274117,0.377987421,0.160377358,0.163099924,0.073684211,78.419,77.989,94.87496653,82.52445858,12.35050795
0.515570934,0.177419355,0.327948304,0.51,0.358208955,0.53688131,1.113801453,0.27785059,0.525547445,0.346677286,0.378768021,0.162516383,0.10989011,0.008342023,76.23392857,76.7,53.68813099,111.3801453,-57.69201429
0.634719711,0.33868974,0.397691501,0.7,0.572254335,0.993011259,0.767324583,0.496734161,0.384022425,0.249578952,0.361201829,0.264206401,0.140266506,0.076384022,72.50673077,71.97836538,99.30112589,76.73245834,22.56866755
0.711880262,0.29981378,0.326693227,0.64,0.525474525,0.870814751,0.843683115,0.410280728,0.423179059,0.234679215,0.405538695,0.203717754,0.138638939,0.033383915,68.52602041,68.89132653,87.08147508,84.36831152,2.713163561
0.752873563,0.359801489,0.348595213,0.73,0.553805774,1.027429682,0.784372841,0.506064281,0.380511182,0.22172949,0.316555488,0.24439054,0.118585516,0.065175719,66.89833333,66.3375,102.7429682,78.43728409,24.3056841
0.770132916,0.350681537,0.330529441,0.64,0.558842867,1.053139565,0.921135879,0.494203329,0.462550924,0.192790514,0.38020214,0.239892985,0.163145965,0.049200877,77.21745283,76.79198113,105.3139565,92.11358792,13.20036862
0.642857143,0.251670379,0.352480418,0.69,0.484162896,0.870740277,0.855091626,0.418800931,0.429563492,0.233900887,0.301513388,0.261350407,0.118625428,0.050925926,81.402,80.927,87.07402767,85.50916258,1.564865087
0.669338677,0.277027027,0.318221447,0.69,0.509615385,0.832916061,0.790432383,0.397852583,0.410282954,0.220808246,0.289611143,0.257690075,0.148175406,0.06142167,75.81574074,75.48611111,83.29160611,79.04323827,4.248367841
0.744541485,0.292604502,0.326373626,0.71,0.632758621,0.913603627,0.882263197,0.434979138,0.409608541,0.220366704,0.318497914,0.216272601,0.092992168,0.090391459,69.702,68.823,91.36036269,88.22631969,3.134042997
0.664459161,0.349794239,0.383098592,0.69,0.617154812,0.839707792,0.905104917,0.470614828,0.433185305,0.343516824,0.409584087,0.219710669,0.097400564,0.060557126,68.00744681,67.93617021,83.97077917,90.5104917,-6.539712531
0.631304348,0.252918288,0.338560886,0.64,0.554404145,0.79453942,0.874936964,0.39502584,0.418641896,0.271526082,0.371447028,0.166020672,0.119011599,0.047405509,76.77403846,76.26923077,79.45394201,87.49369642,-8.039754407
0.710029791,0.282025819,0.303266699,0.66,0.566523605,0.91649288,0.844631897,0.423525599,0.401539974,0.189960975,0.326312378,0.326312378,0.117957686,0.054390564,75.6734375,75.9453125,91.64928799,84.46318966,7.186098332
0.701380176,0.329089128,0.276960784,0.62,0.616487455,0.840009939,0.953454663,0.423762376,0.461356733,0.236126875,0.263036304,0.336963696,0.131797928,0.043874452,75.97091837,76.02857143,84.00099394,95.34546626,-11.34447232
0.711062591,0.349726776,0.381689518,0.71,0.488221437,1.067413787,0.8382008,0.489544236,0.398018973,0.188394267,0.368364611,0.196246649,0.105551212,0.057477679,71.09262295,71.28852459,106.7413787,83.82008003,22.92129869
0.731560892,0.273548387,0.326737697,0.65,0.549069374,0.901218182,0.910391571,0.433232425,0.44552139,0.242322299,0.392196435,0.260679448,0.123425045,0.056483957,74.60490196,74.34852941,90.12181821,91.03915712,-0.917338917
0.697944593,0.262917933,0.339072214,0.69,0.495644599,0.842727585,0.831548249,0.402773246,0.40900707,0.251262471,0.365089723,0.214681892,0.116138024,0.059329849,72.76462264,73.10754717,84.27275851,83.15482489,1.117933617
0.695074277,0.305498982,0.287776708,0.69,0.479310345,0.894804955,0.900130184,0.427545692,0.438213238,0.216242406,0.417428198,0.320496084,0.096964722,0.048255624,76.89264706,76.4377451,89.48049547,90.01301841,-0.532522941
0.725725726,0.347685684,0.323692992,0.7,0.616071429,0.971635277,0.931769325,0.482848233,0.429474708,0.231289035,0.346153846,0.321898822,0.071057779,0.050259403,70.87303922,70.91715686,97.16352771,93.17693249,3.986595223
0.702048417,0.25879397,0.293903549,0.64,0.6288,0.866700901,0.876333961,0.4125,0.4430019,0.212416868,0.327439024,0.242682927,0.13559322,0.043698543,76.77211538,76.58653846,86.67009005,87.63339611,-0.963306056
0.682619647,0.292191436,0.318303811,0.66,0.587219344,0.86454122,0.94516509,0.438403304,0.450424005,0.247331533,0.273227805,0.273227805,0.109014617,0.057077626,72.94183673,73.19744898,86.45412196,94.51650902,-8.062387064
0.654648956,0.32460733,0.312956204,0.64,0.661623109,0.92656343,0.869575386,0.472622478,0.440105696,0.233391292,0.303746398,0.330259366,0.15576579,0.054022314,76.51160714,76.35089286,92.65634299,86.95753862,5.698804372
0.678571429,0.341523342,0.371819961,0.71,0.639249639,0.956860041,0.790847495,0.473308504,0.415755627,0.249679898,0.382371198,0.252638113,0.141187505,0.024437299,78.1,77.91057692,95.68600414,79.08474953,16.60125461
0.70300158,0.320916905,0.242798354,0.63,0.627599244,0.840412661,0.878328426,0.420258621,0.428136419,0.241976401,0.454741379,0.250718391,0.123993204,0.034713764,73.91057692,74.13557692,84.04126608,87.83284263,-3.791576552
0.784549356,0.352798054,0.299033542,0.67,0.654669261,0.929735125,0.931272383,0.439161363,0.427666667,0.230437418,0.43616623,0.307749906,0.085437833,0.048666667,71.55867347,71.65969388,92.97351253,93.12723829,-0.153725762
0.663060278,0.258845438,0.309025271,0.66,0.628776978,0.682390458,0.912220012,0.364221058,0.436871733,0.310525995,0.30824202,0.255836112,0.102049641,0.034177724,71.733125,72.26875,68.23904577,91.22200121,-22.98295544
0.702320888,0.314285714,0.34874864,0.69,0.535580524,0.888863278,0.798916044,0.434996358,0.393575018,0.257871194,0.360888565,0.293153678,0.144527525,0.066403446,70.83112245,71.16785714,88.88632778,79.89160436,8.994723429
0.647328244,0.324858757,0.37962963,0.74,0.564417178,0.944099379,0.897751771,0.443160525,0.447741935,0.230518025,0.4091193,0.221111805,0.118057694,0.032903226,69.71875,69.57857143,94.40993789,89.77517709,4.634760802
0.535928144,0.283609576,0.285600636,0.55,0.598848369,0.735038623,0.944750414,0.353219138,0.410996189,0.2020688,0.19728293,0.320732428,0.074869046,0.019052803,74.826,74.263,73.50386229,94.47504141,-20.97117911
0.646108664,0.329621381,0.313201703,0.65,0.711875843,0.920774327,0.762852046,0.448893572,0.362624712,0.219671674,0.358798736,0.354847208,0.124979729,0.041442824,81.70087719,81.13596491,92.07743265,76.28520461,15.79222805
0.698996656,0.310289389,0.378535774,0.71,0.551374819,0.926955187,0.909217359,0.434123484,0.441605839,0.23580847,0.329658214,0.342888644,0.111739614,0.045620438,79.63148148,79.88148148,92.69551871,90.92173591,1.773782804
0.651685393,0.328107503,0.313047963,0.67,0.569836553,0.920237997,0.870626783,0.483479106,0.427847246,0.251966904,0.317136378,0.289277616,0.131821143,0.042581953,80.34744898,80.65969388,92.0237997,87.0626783,4.9611214
0.642526965,0.270022883,0.31339225,0.66,0.506396588,0.798007464,0.905219453,0.427530017,0.418934458,0.278690288,0.278301887,0.187392796,0.103388009,0.051360675,75.531875,76.169375,79.80074637,90.52194534,-10.72119896
0.615023474,0.307282416,0.335895465,0.69,0.577405858,0.842983741,0.839928381,0.427621075,0.425287356,0.264275403,0.340074508,0.299627461,0.121200564,0.033960293,79.08416667,78.6575,84.2983741,83.99283815,0.305535947
0.737117904,0.341356674,0.399286079,0.72,0.543833581,1.017484713,0.827719598,0.478039465,0.401718213,0.232424393,0.364417568,0.290897518,0.121879326,0.068041237,71.35613208,71.21179245,101.7484713,82.77195981,18.97651152
0.588293651,0.204301075,0.360705073,0.67,0.558792924,0.723232099,0.819391807,0.323548284,0.403350084,0.236089559,0.323387873,0.149181906,0.104971489,0.05561139,80.19555556,79.59833333,72.32320993,81.93918075,-9.615970817
0.579726651,0.296242775,0.452938118,0.69,0.446624804,0.923281584,0.676948776,0.446046662,0.349306931,0.25502045,0.284510693,0.224238496,0.180066676,0.061386139,80.29659091,80.27329545,92.32815839,67.69487758,24.63328081
0.753846154,0.303834808,0.406896552,0.72,0.53015873,0.961172161,0.839806281,0.440245478,0.430965147,0.247219447,0.377906977,0.218992248,0.094444668,0.036863271,67.03125,66.55446429,96.11721612,83.98062811,12.13658801
0.635531136,0.2845953,0.296558704,0.58,0.529296875,0.762748989,1.057985758,0.40234375,0.48259587,0.291699951,0.387784091,0.272017045,0.073142151,0.042477876,77.614,77.657,76.27489886,105.7985758,-29.52367693
0.591928251,0.223880597,0.369911504,0.67,0.471349353,0.744762561,0.851300967,0.362539683,0.388779528,0.27491591,0.283174603,0.17015873,0.105616517,0.05183727,75.514,75.367,74.47625606,85.13009673,-10.65384067
0.69735007,0.295942721,0.369926199,0.67,0.490196078,0.94547408,0.849659724,0.429846939,0.398541535,0.228694217,0.457270408,0.267219388,0.119096721,0.098922004,72.39166667,71.83703704,94.547408,84.96597237,9.581435639
0.653875094,0.219976219,0.34312007,0.66,0.525773196,0.775617203,0.912513629,0.368212131,0.448120301,0.270784802,0.422038742,0.267068911,0.123853183,0.070977444,85.63072917,86.45989583,77.56172032,91.25136293,-13.6896426
0.548507463,0.264770241,0.322064057,0.6,0.578767123,0.748959122,0.862932897,0.394914216,0.395657078,0.278671461,0.328431373,0.28002451,0.116334754,0.064861816,81.29230769,82.32211538,74.89591219,86.29328973,-11.39737754
0.571103527,0.360902256,0.276932084,0.63,0.527874564,0.92776815,0.951512691,0.480667172,0.415715245,0.211328361,0.333206975,0.252084913,0.08825625,0.059435863,71.18532609,70.93967391,92.77681496,95.15126907,-2.374454109
0.607677903,0.215217391,0.325294448,0.66,0.500556174,0.790855155,0.901238971,0.386511817,0.420598592,0.260305035,0.435207824,0.187449063,0.099861992,0.057394366,71.54,71.65444444,79.08551548,90.1238971,-11.03838161
0.649546828,0.282520325,0.359247967,0.69,0.523809524,0.812555182,0.783596602,0.396281133,0.406809407,0.261999767,0.338792221,0.167860798,0.141653304,0.042120042,74.54438776,74.77295918,81.25551822,78.3596602,2.89585802
0.674491393,0.290441176,0.328384279,0.67,0.491365777,0.92112582,0.895261845,0.431325301,0.444340796,0.215077688,0.384939759,0.327710843,0.125685786,0.02300995,77.78942308,77.11538462,92.11258204,89.52618454,2.586397506
0.622406639,0.258883249,0.373066424,0.63,0.487523992,0.807177395,0.866548712,0.376068376,0.399319728,0.250985215,0.316896778,0.259040105,0.115911339,0.052380952,71.558,71.779,80.71773946,86.6548712,-5.937131746
0.656934307,0.346633416,0.360199418,0.65,0.571313457,0.890800184,0.767862399,0.405524537,0.402564103,0.217580505,0.322068763,0.235674405,0.148197443,0.035213675,71.02909091,71.03545455,89.08001843,76.78623991,12.29377852
0.669341894,0.268389662,0.345058626,0.66,0.471488178,0.941822355,0.849057727,0.438650307,0.398502994,0.206349019,0.347462354,0.280535416,0.151430374,0.076047904,81.26634615,80.76826923,94.18223553,84.90577269,9.276462839
0.758441558,0.343255814,0.3492985,0.69,0.480349345,1.0626393,0.890919018,0.474140554,0.460909737,0.171384851,0.351384241,0.327045939,0.102009562,0.028784648,70.89858491,70.84056604,106.26393,89.09190183,17.17202818
0.689908257,0.292887029,0.370563674,0.66,0.449013158,0.855873833,0.879583842,0.432996633,0.436866982,0.284776312,0.367003367,0.160942761,0.13101278,0.059419311,77.675,77.855,85.58738333,87.95838418,-2.371000848
0.664448669,0.286937901,0.300543747,0.65,0.603342128,0.850946517,1.021921404,0.428234501,0.478336726,0.249166382,0.354447439,0.314690027,0.09102134,0.027624309,74.68039216,75.82794118,85.09465172,102.1921404,-17.09748864
0.706115965,0.27,0.368164063,0.68,0.613321799,0.905159568,0.836261184,0.418266049,0.418998273,0.240793107,0.416611516,0.264725347,0.138663026,0.078411054,72.59663462,71.83990385,90.51595685,83.62611844,6.889838409
0.670436187,0.266101695,0.339041096,0.62,0.645547945,0.869120016,0.848973077,0.395286396,0.395582329,0.213783544,0.369331742,0.35202864,0.125201082,0.065595716,77.00096154,77.10673077,86.9120016,84.89730768,2.01469392
0.710508475,0.368989205,0.431678293,0.7,0.538273117,1.070134908,0.753552784,0.468123393,0.401388451,0.192578649,0.379177378,0.261953728,0.181884112,0.069422531,76.88815789,76.2004386,107.0134908,75.35527838,31.65821239
0.646017699,0.287648054,0.29,0.61,0.60625,0.715597466,0.973080921,0.358122001,0.481206726,0.261367779,0.27107608,0.202535984,0.084532473,0.05077481,77.33457447,77.77446809,71.55974661,97.30809214,-25.74834553
0.645104895,0.268292683,0.362176628,0.68,0.644295302,0.856685761,0.815710756,0.396742471,0.38776838,0.229653713,0.351567302,0.226797787,0.128495253,0.069616135,74.52692308,73.93269231,85.66857615,81.57107556,4.097500584
0.754966887,0.345343304,0.336583101,0.66,0.594992636,0.979853824,0.876346082,0.473560517,0.403711973,0.220391891,0.266157462,0.43213866,0.117064329,0.060842869,72.51545455,72.22136364,97.98538243,87.63460824,10.35077418
0.70610687,0.336283186,0.448639157,0.71,0.5460199,0.978434243,0.929344786,0.463146315,0.450027457,0.265693622,0.432343234,0.124312431,0.093022235,0.035145524,81.72678571,81.39375,97.8434243,92.93447856,4.908945741
0.588888889,0.238255034,0.324204947,0.59,0.53219697,0.704186164,0.869388996,0.363079897,0.38358459,0.29239914,0.289948454,0.192010309,0.106900395,0.061976549,79.07,78.952,70.41861642,86.93889958,-16.52028317
0.72008547,0.308571429,0.285860656,0.69,0.614942529,0.836845951,0.788091068,0.401114206,0.37033195,0.224807509,0.325905292,0.243732591,0.116942546,0.062932227,68.43461538,68.08076923,83.68459507,78.80910683,4.875488235
0.685348279,0.203030303,0.381918819,0.66,0.477366255,0.869041217,0.843426387,0.383092973,0.425889328,0.216158776,0.383246395,0.101258055,0.135578338,0.024703557,72.79764151,73.06226415,86.90412166,84.34263874,2.561482919
0.605846774,0.205346294,0.33487395,0.63,0.481941309,0.68037043,0.992682066,0.317988204,0.47817715,0.270328141,0.325032765,0.26965924,0.08603067,0.040436457,79.49361702,79.88244681,68.03704298,99.26820661,-31.23116362
0.590987868,0.269129288,0.344922232,0.65,0.507157464,0.742007493,0.856791866,0.370116518,0.402628032,0.291894573,0.395476354,0.259766964,0.113960114,0.068059299,76.603,76.518,74.20074932,85.6791866,-11.47843728
0.595779221,0.247035573,0.397142857,0.69,0.617391304,0.819399457,0.715376419,0.382173692,0.353340883,0.25343605,0.312849162,0.25698324,0.145448154,0.054926387,76.15333333,75.8575,81.93994572,71.53764185,10.40230387
0.625,0.297777778,0.288602941,0.64,0.565862709,0.807070288,0.988769914,0.398160315,0.476013514,0.237922455,0.362680683,0.295663601,0.109689214,0.05472973,77.168,76.58,80.70702882,98.87699138,-18.16996256
0.682568807,0.283281734,0.337355455,0.7,0.530477759,0.882952826,0.852490925,0.431712963,0.435946797,0.244489769,0.360449735,0.213624339,0.130990583,0.04480224,75.995,76.036,88.29528258,85.24909254,3.046190049
0.709090909,0.330258303,0.292972058,0.64,0.54494382,0.94380766,0.909223372,0.444783574,0.477974828,0.196812972,0.396781354,0.300776915,0.150640559,0.016018307,82.80092593,82.61018519,94.38076601,90.92233717,3.458428835
0.616755793,0.301470588,0.320452403,0.63,0.634812287,0.819076854,0.901436233,0.413738019,0.423587082,0.255555971,0.358466454,0.260702875,0.115884855,0.051903114,80.139,81.115,81.9076854,90.14362325,-8.235937854
0.533604888,0.25,0.342531756,0.64,0.536187564,0.732540923,0.847229357,0.350677238,0.390463918,0.249622937,0.324413611,0.2127519,0.108021049,0.082796392,73.74387755,73.49285714,73.25409235,84.72293573,-11.46884338
0.684719536,0.254237288,0.324528302,0.66,0.577603143,0.817569157,0.834405389,0.384325804,0.404128761,0.245768927,0.353867214,0.282683094,0.133349933,0.059482155,72.263,72.291,81.75691571,83.44053893,-1.683623222
0.643497758,0.318367347,0.32853567,0.63,0.586206897,0.876277519,0.874045949,0.457928803,0.413350217,0.268008769,0.360841424,0.297330097,0.106311263,0.078147612,75.31860465,75.03197674,87.62775188,87.40459494,0.223156936
0.789731051,0.29443447,0.294406281,0.66,0.57660626,0.912419037,0.940738844,0.435524652,0.449461722,0.208123801,0.258533502,0.352085967,0.098117175,0.028110048,71.70288462,71.34326923,91.24190369,94.07388439,-2.8319807
0.601494396,0.261818182,0.343229167,0.64,0.520487265,0.728132458,0.925793858,0.370159453,0.446572935,0.294784411,0.304859529,0.208807897,0.108813128,0.030931459,69.61302083,70.84010417,72.81324585,92.57938579,-19.76613995
0.611691023,0.271551724,0.351058592,0.61,0.513274336,0.737841636,0.936553093,0.37818986,0.41364039,0.295767064,0.325961211,0.236815243,0.088389018,0.034248598,79.31354167,78.72395833,73.78416359,93.6553093,-19.8711457
0.651798561,0.2275,0.276825969,0.64,0.430335097,0.737866212,1.007043178,0.39516129,0.474944934,0.308250426,0.448387097,0.258064516,0.097554574,0.084251101,78.41810345,78.82413793,73.78662123,100.7043178,-26.91769655
0.667857143,0.272916667,0.345870809,0.68,0.510578279,0.862718708,0.827453352,0.4211528,0.416959064,0.245401525,0.304513322,0.261011419,0.137983558,0.036842105,74.3,74.405,86.27187079,82.74533521,3.526535579
0.646234676,0.329545455,0.34822335,0.72,0.510736196,0.934093905,0.841058819,0.465268676,0.419084462,0.240702789,0.374180865,0.230668414,0.109406025,0.058671825,70.93425926,70.41388889,93.40939054,84.10588189,9.303508653
